"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Avg. Threads Executed","thread","2400",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Avg. Predicated-On Threads Executed","thread","2274",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Conflicts Shared N-Way","","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Wavefronts Shared Excessive","","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Theoretical Sectors Global Excessive","byte","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Branch Instructions Ratio","%","0.03",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Elapsed Cycles","cycle","6641",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_barrier)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_branch_resolving)","branches","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_dispatch_stall)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_drain)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_lg_throttle)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_long_scoreboard)","warp","16",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_math_pipe_throttle)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_membar)","byte","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_mio_throttle)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_misc)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_no_instructions)","inst","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_not_selected)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_selected)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_short_scoreboard)","warp","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_sleeping)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_tex_throttle)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (All Samples) (smsp__pcsamp_warps_issue_stalled_wait)","warp","1",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_barrier_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued)","branches","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_drain_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued)","warp","16",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_membar_not_issued)","byte","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_misc_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued)","inst","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_not_selected_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_selected_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued)","warp","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_sleeping_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Warp Stall Sampling (Not-issued Samples) (smsp__pcsamp_warps_issue_stalled_wait_not_issued)","warp","1",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Instructions Executed","inst","2400",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Active Cycles","cycle","29132",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Elapsed Cycles","cycle","398808",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Active Cycles","cycle","18894",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Elapsed Cycles","cycle","174848",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Access Size","","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Access Operation","","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Tag Requests Global","sectors","96",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Wavefronts Shared","sectors","96",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L1 Wavefronts Shared Ideal","sectors","96",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Theoretical Sectors Global","sectors","384",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Theoretical Sectors Global Ideal","sectors","384",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Theoretical Sectors Local","sectors","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Address Space","","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Divergent Branches","branches","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Executed Instructions","inst","2400",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Branch Instructions","inst","64",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","# Samples","","21",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_barrier","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_barrier (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_branch_resolving","branches","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_branch_resolving (Not Issued)","branches","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_dispatch","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_dispatch (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_drain","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_drain (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_lg","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_lg (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_long_sb","warp","16",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_long_sb (Not Issued)","warp","16",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_math","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_math (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_membar","byte","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_membar (Not Issued)","byte","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_mio","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_mio (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_misc","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_misc (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_no_inst","inst","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_no_inst (Not Issued)","inst","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_not_selected","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_not_selected (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_selected","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_selected (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_short_sb","warp","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_short_sb (Not Issued)","warp","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_sleep","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_sleeping (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_tex","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_tex (Not Issued)","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_wait","warp","1",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","stall_wait (Not Issued)","warp","1",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Branch Efficiency","%","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Avg. Divergent Branches","","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Evict Policies","","34",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Hit Policy Evict First","inst","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Hit Policy Evict Last","inst","32",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Hit Policy Evict Normal","inst","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Hit Policy Evict Normal Demote","inst","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Miss Policy Evict First","inst","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","L2 Explicit Miss Policy Evict Normal","inst","32",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Thread Instructions Executed","inst","76800",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","","Predicated-On Thread Instructions Executed","inst","72784",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_barrier","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_branch_resolving","branches","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_dispatch_stall","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_drain","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_lg_throttle","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_long_scoreboard","warp","16",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_math_pipe_throttle","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_membar","byte","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_mio_throttle","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_misc","warp","0",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_no_instructions","inst","2",
"0","407","python3.12","127.0.0.1","triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0","1","7","(64, 1, 1)","(16, 1, 1)","0","12.0","Source Counters","Warp Stall Sampling (All Samples)","smsp__pcsamp_warps_issue_stalled_not_selected","warp","0",
